account;category;currency;amount;ref_currency_amount;type;payment_type;payment_type_local;note;date;gps_latitude;gps_longitude;gps_accuracy_in_meters;warranty_in_month;transfer;payee;labels;envelope_id;custom_category
Monthly expenses;Books, audio, subscriptions;EUR;-15.90;-15.90;Expenses;CASH;Cash;german language book 6;2018-12-10 19:30:59;48.40964;9.96418;14;0;false;thalia;Household;6007;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (anwasha);2018-12-10 01:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (asish);2018-12-10 01:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Restaurant, fast-food;EUR;-12.97;-12.97;Expenses;CASH;Cash;family kfc;2018-12-09 19:09:34;48.40164;9.97527;400;0;false;kfc;Household;1001;false
Monthly expenses;Gifts, joy;EUR;-19.40;-19.40;Expenses;CASH;Cash;bd chocolate;2018-12-08 16:58:03;48.17799;11.63664;16;0;false;marktkauf;Bangladesh Trip 02.2019;2007;false
Monthly expenses;Groceries;EUR;-18.18;-18.18;Expenses;CASH;Cash;;2018-12-08 16:57:33;48.17774;11.63664;15;0;false;marktkauf;Household;1000;false
Monthly expenses;Groceries;EUR;-1.34;-1.34;Expenses;CASH;Cash;;2018-12-07 18:04:41;48.4096;9.96423;14;0;false;Rewe;Household;1000;false
Monthly expenses;Groceries;EUR;-44.37;-44.37;Expenses;CASH;Cash;;2018-12-06 12:45:17;48.40114;9.97259;17;0;false;Aldi;Household;1000;false
Monthly expenses;Others;EUR;-50.00;-50.00;Expenses;CASH;Cash;anwasha;2018-12-05 22:39:34;48.40964;9.96421;15;0;false;;;11000;false
Monthly expenses;Electronics, accessories;EUR;-11.00;-11.00;Expenses;CASH;Cash;lenovo tab 4 cover;2018-12-05 15:30:00;;;;0;false;amazon;Household;2006;false
Monthly expenses;Electronics, accessories;EUR;-160.00;-160.00;Expenses;CASH;Cash;lenovo tab 4;2018-12-04 15:30:00;;;;0;false;amazon;;2006;false
Monthly expenses;Restaurant, fast-food;EUR;-3.60;-3.60;Expenses;CASH;Cash;breakfast;2018-12-02 11:10:25;48.39558;9.95419;15;0;false;bayer;Household;1001;false
Monthly expenses;Groceries;EUR;-36.10;-36.10;Expenses;CASH;Cash;;2018-12-01 13:30:09;48.40964;9.96419;14;0;false;Haat Bazaar;Household;1000;false
Monthly expenses;Groceries;EUR;-1.04;-1.04;Expenses;CASH;Cash;wasser;2018-12-01 12:07:54;48.13974;11.50349;23;0;false;;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-10.77;-10.77;Expenses;CASH;Cash;;2018-12-01 11:26:46;0.0;0.0;10;0;false;McDonald's;Household;1001;false
Monthly expenses;Public transport;EUR;-12.80;-12.80;Expenses;CASH;Cash;Munich inner;2018-12-01 11:19:26;48.13969;11.50465;17;0;false;;Household;4000;false
Monthly expenses;Parking;EUR;-25.00;-25.00;Expenses;CASH;Cash;Over speeding ticket;2018-12-01 07:10:27;48.40964;9.96419;14;0;false;;Household;5001;false
Monthly expenses;Software, apps, games;EUR;-30.00;-30.00;Expenses;CASH;Cash;premium subscription for 2 months;2018-12-01 06:32:42;48.40964;9.96419;14;0;false;ImmobilienScout24;Household;7003;false
Monthly expenses;Vehicle;EUR;-413.28;-413.28;Expenses;CASH;Cash;;2018-12-01 01:00:00;;;;0;false;BMW;;5004;false
Monthly expenses;Rent;EUR;-774.89;-774.89;Expenses;CASH;Cash;;2018-12-01 01:00:00;;;;0;false;Vonovia;;3000;false
Monthly expenses;TV, Streaming;EUR;-52.50;-52.50;Expenses;CASH;Cash;;2018-12-01 01:00:00;;;;0;false;ARD;;6008;false
Monthly expenses;Groceries;EUR;-10.60;-10.60;Expenses;CASH;Cash;;2018-11-30 12:37:03;48.40112;9.97227;34;0;false;Aldi;Household;1000;false
Monthly expenses;Internet;EUR;-20.00;-20.00;Expenses;CASH;Cash;;2018-11-27 01:00:00;;;;0;false;Vodafone;;7002;false
Monthly expenses;Groceries;EUR;-8.67;-8.67;Expenses;CASH;Cash;;2018-11-24 19:43:18;48.40942;9.95901;31;0;false;Rewe;Household;1000;false
Monthly expenses;Groceries;EUR;-19.62;-19.62;Expenses;CASH;Cash;;2018-11-23 19:48:37;48.3927;10.00298;15;0;false;Rewe;Household;1000;false
Monthly expenses;Clothes & shoes;EUR;-33.80;-33.80;Expenses;CASH;Cash;;2018-11-23 19:25:02;48.39348;10.00426;25;0;false;c&a;Household;2000;false
Monthly expenses;Clothes & shoes;EUR;-18.89;-18.89;Expenses;CASH;Cash;;2018-11-23 18:58:03;48.39323;10.00392;15;0;false;New York;Household;2000;false
Monthly expenses;Active sport, fitness;EUR;-19.96;-19.96;Expenses;CASH;Cash;;2018-11-19 08:30:00;;;;0;false;TrendyOne;Household;6002;false
Monthly expenses;Skype;EUR;-14.28;-14.28;Expenses;CASH;Cash;;2018-11-19 01:00:00;;;;0;false;PayPal;;7005;true
Monthly expenses;Groceries;EUR;-21.80;-21.80;Expenses;CASH;Cash;;2018-11-17 19:47:03;48.40152;9.97265;47;0;false;Aldi;Household;1000;false
Monthly expenses;Clothes & shoes;EUR;-22.95;-22.95;Expenses;CASH;Cash;winter clothes;2018-11-17 19:14:46;48.40292;9.9746;84;0;false;kik;Household;2000;false
Monthly expenses;Gifts, joy;EUR;-7.98;-7.98;Expenses;CASH;Cash;aaron;2018-11-17 18:42:01;48.40406;9.96927;699;0;false;;Household;2007;false
Monthly expenses;Groceries;EUR;-19.45;-19.45;Expenses;CASH;Cash;dogancan;2018-11-17 18:15:55;48.40259;9.97883;899;0;false;;Household;1000;false
Monthly expenses;Groceries;EUR;-10.47;-10.47;Expenses;CASH;Cash;;2018-11-13 16:49:16;48.41924;9.93469;15;0;false;Rewe;Household;1000;false
Monthly expenses;Gifts, joy;EUR;-30.00;-30.00;Expenses;CASH;Cash;Silvia's birthday;2018-11-12 19:25:30;48.40964;9.96417;14;0;false;;Household;2007;false
Monthly expenses;Energy, utilities;EUR;-23.00;-23.00;Expenses;CASH;Cash;;2018-11-11 01:00:00;;;;0;false;Enbw;;3002;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (anwasha);2018-11-10 01:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (asish);2018-11-10 01:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Groceries;EUR;-45.03;-45.03;Expenses;CASH;Cash;;2018-11-09 20:05:28;48.5367;9.29084;58;0;false;lidl;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-11.18;-11.18;Expenses;CASH;Cash;;2018-11-08 12:30:56;48.40402;9.96967;1299;0;false;kfc;Household;1001;false
Monthly expenses;Restaurant, fast-food;EUR;-3.80;-3.80;Expenses;CASH;Cash;breakfast;2018-11-06 09:56:46;48.39591;9.95499;17;0;false;;Household;1001;false
Monthly expenses;Restaurant, fast-food;EUR;-9.49;-9.49;Expenses;CASH;Cash;;2018-11-05 17:51:03;48.40494;9.96999;1399;0;false;kfc;Household;1001;false
Monthly expenses;Others;EUR;-15.00;-15.00;Expenses;CASH;Cash;anwasha;2018-11-04 23:18:54;48.40965;9.96416;14;0;false;;Household;11000;false
Monthly expenses;Rent;EUR;-774.89;-774.89;Expenses;CASH;Cash;;2018-11-01 01:00:00;;;;0;false;Vonovia;;3000;false
Monthly expenses;Insurances;EUR;-76.17;-76.17;Expenses;CASH;Cash;;2018-11-01 01:00:00;;;;0;false;VHV Versicherungen;;8001;false
Monthly expenses;Vehicle;EUR;-413.28;-413.28;Expenses;CASH;Cash;;2018-11-01 01:00:00;;;;0;false;BMW;;5004;false
Monthly expenses;Groceries;EUR;-13.21;-13.21;Expenses;CASH;Cash;;2018-10-31 19:01:25;48.40138;9.97254;60;0;false;Aldi;Household;1000;false
Monthly expenses;Groceries;EUR;-38.70;-38.70;Expenses;CASH;Cash;;2018-10-30 19:48:16;48.40124;9.97403;17;0;false;Rewe;Household;1000;false
Monthly expenses;Home;EUR;-29.93;-29.93;Expenses;CASH;Cash;;2018-10-30 18:50:36;48.40079;9.97779;1600;0;false;ikea;Household;2004;false
Monthly expenses;Wellness, beauty;EUR;-17.50;-17.50;Expenses;CASH;Cash;laundry;2018-10-29 19:15:35;48.39492;9.96878;17;0;false;;Household;6001;false
Monthly expenses;Groceries;EUR;-2.62;-2.62;Expenses;CASH;Cash;;2018-10-27 23:10:18;48.40627;9.95837;699;0;false;Rewe;Household;1000;false
Monthly expenses;Internet;EUR;-20.00;-20.00;Expenses;CASH;Cash;;2018-10-27 02:00:00;;;;0;false;Vodafone;;7002;false
Monthly expenses;Groceries;EUR;-20.00;-20.00;Expenses;CASH;Cash;;2018-10-26 18:28:52;48.40964;9.96418;14;0;false;;Household;1000;false
Monthly expenses;Shopping;EUR;-120.00;-120.00;Expenses;CASH;Cash;anwasha;2018-10-24 21:20:01;48.40964;9.96417;14;0;false;;Household;2010;false
Monthly expenses;Health care, doctor;EUR;-5.00;-5.00;Expenses;CASH;Cash;;2018-10-23 12:43:47;48.40964;9.96418;15;0;false;;Household;6000;false
Monthly expenses;Groceries;EUR;-10.48;-10.48;Expenses;CASH;Cash;;2018-10-22 19:05:20;48.40964;9.96416;14;0;false;Rewe;Household;1000;false
Monthly expenses;Groceries;EUR;-16.68;-16.68;Expenses;CASH;Cash;;2018-10-22 18:17:11;48.40124;9.97253;28;0;false;Aldi;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-1.10;-1.10;Expenses;CASH;Cash;ice cream;2018-10-22 17:33:54;48.39969;9.96115;17;0;false;;Household;1001;false
Monthly expenses;Books, audio, subscriptions;EUR;-31.80;-31.80;Expenses;CASH;Cash;deutsch kurs buch;2018-10-22 17:22:34;48.39966;9.9615;17;0;false;thalia;Household;6007;false
Monthly expenses;Gifts, joy;EUR;-49.90;-49.90;Expenses;CASH;Cash;necklace;2018-10-22 16:58:58;48.39962;9.96128;25;0;false;;Household;2007;false
Monthly expenses;Active sport, fitness;EUR;-19.96;-19.96;Expenses;CASH;Cash;;2018-10-22 08:30:00;;;;0;false;TrendyOne;Household;6002;false
Monthly expenses;Groceries;EUR;-7.68;-7.68;Expenses;CASH;Cash;;2018-10-20 18:18:14;48.13906;11.51478;15;0;false;penny;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-8.76;-8.76;Expenses;CASH;Cash;McDonald's;2018-10-20 13:06:35;48.05675;11.60223;14;0;false;;Household;1001;false
Monthly expenses;Skype;EUR;-14.28;-14.28;Expenses;CASH;Cash;;2018-10-19 02:00:00;;;;0;false;PayPal;;7005;true
Monthly expenses;Restaurant, fast-food;EUR;-10.49;-10.49;Expenses;CASH;Cash;;2018-10-18 12:30:56;48.40964;9.96417;15;0;false;kfc;Household;1001;false
Monthly expenses;Groceries;EUR;-3.00;-3.00;Expenses;CASH;Cash;water;2018-10-17 21:56:07;48.40964;9.96415;14;0;false;;Household;1000;false
Monthly expenses;Culture, sport events;EUR;-10.00;-10.00;Expenses;CASH;Cash;durga puja;2018-10-17 21:55:28;48.40964;9.96417;14;0;false;;Household;6003;false
Monthly expenses;Groceries;EUR;-74.00;-74.00;Expenses;CASH;Cash;;2018-10-17 18:30:56;48.40964;9.96415;14;0;false;Haat Bazaar;Household;1000;false
Monthly expenses;Groceries;EUR;-11.44;-11.44;Expenses;CASH;Cash;condom;2018-10-15 19:25:10;48.40033;9.95912;232;0;false;Mueller;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-6.97;-6.97;Expenses;CASH;Cash;McDonald's;2018-10-15 00:33:38;48.40057;9.96514;16;0;false;;Household;1001;false
Monthly expenses;Holiday, trips, hotels;EUR;-16.50;-16.50;Expenses;CASH;Cash;cologne;2018-10-13 19:06:20;50.94575;6.96904;800;0;false;;Household;6009;false
Monthly expenses;Holiday, trips, hotels;EUR;-5.00;-5.00;Expenses;CASH;Cash;lock, cologne;2018-10-13 17:30:17;50.98446;7.10188;50;0;false;;Household;6009;false
Monthly expenses;Gifts, joy;EUR;-18.00;-18.00;Expenses;CASH;Cash;bithi gift;2018-10-13 10:48:44;50.86481;6.97185;800;0;false;;Household;2007;false
Monthly expenses;Energy, utilities;EUR;-23.00;-23.00;Expenses;CASH;Cash;;2018-10-11 02:00:00;;;;0;false;Enbw;;3002;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (asish);2018-10-10 02:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (anwasha);2018-10-10 02:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Groceries;EUR;-20.86;-20.86;Expenses;CASH;Cash;;2018-10-06 19:43:36;48.40115;9.97408;15;0;false;kaufland;Household;1000;false
Monthly expenses;Groceries;EUR;-34.24;-34.24;Expenses;CASH;Cash;;2018-10-06 19:32:50;48.40112;9.97396;16;0;false;aldi;Household;1000;false
Monthly expenses;Gifts, joy;EUR;-10.00;-10.00;Expenses;CASH;Cash;didi;2018-10-06 18:15:09;48.40385;9.97709;118;0;false;;Household;2007;false
Monthly expenses;Groceries;EUR;-2.87;-2.87;Expenses;CASH;Cash;;2018-10-05 19:52:03;48.40962;9.95909;15;0;false;Rewe;Household;1000;false
Monthly expenses;Drug-store, chemist;EUR;-15.04;-15.04;Expenses;CASH;Cash;medicine for skin;2018-10-05 15:38:01;48.41917;9.93476;14;0;false;;Household;2011;false
Monthly expenses;Books, audio, subscriptions;EUR;-33.12;-33.12;Expenses;CASH;Cash;german a2. 2;2018-10-05 15:36:12;48.41917;9.93476;15;0;false;thalia;Household;6007;false
Monthly expenses;Drug-store, chemist;EUR;-14.55;-14.55;Expenses;CASH;Cash;face hydration cream;2018-10-05 12:15:54;48.40974;9.96429;24;0;false;;Household;2011;false
Monthly expenses;Restaurant, fast-food;EUR;-9.00;-9.00;Expenses;CASH;Cash;breakfast;2018-10-05 10:14:18;48.41444;9.92457;15;0;false;;Household;1001;false
Monthly expenses;Public transport;EUR;-4.40;-4.40;Expenses;CASH;Cash;;2018-10-02 13:35:55;48.41888;9.93799;160;0;false;;Household;4000;false
Monthly expenses;Gifts, joy;EUR;-35.00;-35.00;Expenses;CASH;Cash;anwasha;2018-10-01 18:38:15;;;;0;false;;Household;2007;false
Monthly expenses;Vehicle;EUR;-413.28;-413.28;Expenses;CASH;Cash;;2018-10-01 02:00:00;;;;0;false;BMW;;5004;false
Monthly expenses;Rent;EUR;-774.89;-774.89;Expenses;CASH;Cash;;2018-10-01 02:00:00;;;;0;false;Vonovia;;3000;false
Monthly expenses;Life & Entertainment;EUR;-24.00;-24.00;Expenses;CASH;Cash;oktoberfest;2018-09-30 22:38:55;48.13497;11.51177;16;0;false;;Household;6013;false
Monthly expenses;Groceries;EUR;-13.73;-13.73;Expenses;CASH;Cash;;2018-09-29 19:34:01;48.40389;9.9774;92;0;false;kaufland;Household;1000;false
Monthly expenses;Parking;EUR;-10.00;-10.00;Expenses;CASH;Cash;Saturday Deutsch kurs;2018-09-29 14:31:22;48.40964;9.96415;14;0;false;;Household;5001;false
Monthly expenses;Clothes & shoes;EUR;-40.00;-40.00;Expenses;CASH;Cash;jacket;2018-09-29 14:20:12;48.39816;9.98824;16;0;false;;Household;2000;false
Monthly expenses;Internet;EUR;-20.00;-20.00;Expenses;CASH;Cash;;2018-09-27 02:00:00;;;;0;false;Vodafone;;7002;false
Monthly expenses;Groceries;EUR;-26.10;-26.10;Expenses;CASH;Cash;dogancan;2018-09-25 17:51:32;48.39208;10.02094;230;0;false;;Household;1000;false
Monthly expenses;Groceries;EUR;-15.20;-15.20;Expenses;CASH;Cash;vietnamese grocery;2018-09-25 17:31:36;48.41918;9.93474;16;0;false;;Household;1000;false
Monthly expenses;Active sport, fitness;EUR;-19.96;-19.96;Expenses;CASH;Cash;;2018-09-24 08:45:00;;;;0;false;TrendyOne;Household;6002;false
Monthly expenses;Restaurant, fast-food;EUR;-28.00;-28.00;Expenses;CASH;Cash;dinner;2018-09-23 20:46:59;48.40005;9.99666;15;0;false;;Household;1001;false
Monthly expenses;Home;EUR;-3.00;-3.00;Expenses;CASH;Cash;flower;2018-09-23 18:30:26;48.40963;9.96415;14;0;false;;Household;2004;false
Monthly expenses;Restaurant, fast-food;EUR;-42.00;-42.00;Expenses;CASH;Cash;lunch with Khaled vai;2018-09-23 15:06:03;48.40881;9.96452;17;0;false;;Household;1001;false
Monthly expenses;Groceries;EUR;-6.28;-6.28;Expenses;CASH;Cash;;2018-09-22 12:16:36;48.40962;9.9591;17;0;false;Rewe;Household;1000;false
Monthly expenses;Wellness, beauty;EUR;-29.00;-29.00;Expenses;CASH;Cash;haircut anwasha;2018-09-21 11:24:14;48.40962;9.96414;14;0;false;;Household;6001;false
Monthly expenses;Clothes & shoes;EUR;-20.00;-20.00;Expenses;CASH;Cash;shoe anwasha;2018-09-21 11:23:42;48.40962;9.96414;14;0;false;;Household;2000;false
Monthly expenses;Skype;EUR;-14.28;-14.28;Expenses;CASH;Cash;;2018-09-19 02:00:00;;;;0;false;PayPal;;7005;true
Monthly expenses;Groceries;EUR;-14.93;-14.93;Expenses;CASH;Cash;;2018-09-18 20:05:41;48.40962;9.95908;319;0;false;Rewe;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-3.50;-3.50;Expenses;CASH;Cash;breakfast;2018-09-18 09:41:41;48.39621;9.95387;15;0;false;;Household;1001;false
Monthly expenses;Wellness, beauty;EUR;-12.00;-12.00;Expenses;CASH;Cash;haircut asish;2018-09-17 11:25:01;48.40962;9.96413;14;0;false;;Household;6001;false
Monthly expenses;Restaurant, fast-food;EUR;-12.72;-12.72;Expenses;CASH;Cash;pizza night;2018-09-16 20:34:22;48.28519;10.11644;2406;0;false;;Household;1001;false
Monthly expenses;Groceries;EUR;-15.87;-15.87;Expenses;CASH;Cash;;2018-09-15 17:58:37;48.40961;9.95907;23;0;false;Rewe;Household;1000;false
Monthly expenses;Clothes & shoes;EUR;-12.99;-12.99;Expenses;CASH;Cash;sweater (ani);2018-09-15 17:17:38;48.39992;9.96049;13;0;false;;Household;2000;false
Monthly expenses;Home;EUR;-22.92;-22.92;Expenses;CASH;Cash;terrarium;2018-09-15 16:13:17;48.40365;9.97396;699;0;false;ikea;Household;2004;false
Monthly expenses;Home;EUR;-5.37;-5.37;Expenses;CASH;Cash;terrarium;2018-09-15 15:18:39;48.40031;9.97058;47;0;false;bauhaus;Household;2004;false
Monthly expenses;Home;EUR;-42.91;-42.91;Expenses;CASH;Cash;terrarium;2018-09-15 14:40:51;48.40182;9.97034;116;0;false;hornbach;Household;2004;false
Monthly expenses;Restaurant, fast-food;EUR;-9.50;-9.50;Expenses;CASH;Cash;kfc;2018-09-15 12:38:13;48.40144;9.97399;800;0;false;;Household;1001;false
Monthly expenses;Clothes & shoes;EUR;-43.82;-43.82;Expenses;CASH;Cash;drindl;2018-09-13 21:58:41;48.40962;9.96413;14;0;false;;Household;2000;false
Monthly expenses;Restaurant, fast-food;EUR;-2.60;-2.60;Expenses;CASH;Cash;breakfast;2018-09-13 10:48:09;48.39795;9.9534;15;0;false;;Household;1001;false
Monthly expenses;Groceries;EUR;-2.09;-2.09;Expenses;CASH;Cash;;2018-09-12 22:38:29;48.40961;9.96412;14;0;false;Rewe;Household;1000;false
Monthly expenses;Energy, utilities;EUR;-23.00;-23.00;Expenses;CASH;Cash;;2018-09-11 02:00:00;;;;0;false;Enbw;;3002;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (anwasha);2018-09-10 02:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (asish);2018-09-10 02:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Groceries;EUR;-108.00;-108.00;Expenses;CASH;Cash;bangla dokan Stuttgart;2018-09-08 19:30:21;48.64394;9.42941;22;0;false;;Household;1000;false
Monthly expenses;Groceries;EUR;-55.50;-55.50;Expenses;CASH;Cash;Kashmir Bazar Stuttgart;2018-09-08 18:30:02;48.76925;9.18377;26;0;false;;Household;1000;false
Monthly expenses;Restaurant, fast-food;EUR;-12.00;-12.00;Expenses;CASH;Cash;kfc;2018-09-08 15:01:09;48.40961;9.96414;14;0;false;;Household;1001;false
Monthly expenses;Drug-store, chemist;EUR;-38.00;-38.00;Expenses;CASH;Cash;;2018-09-08 15:00:15;48.40961;9.96414;14;0;false;;Household;2011;false
Monthly expenses;Parking;EUR;-35.00;-35.00;Expenses;CASH;Cash;parking fine;2018-09-08 10:01:08;48.40961;9.96414;14;0;false;;;5001;false
Monthly expenses;Restaurant, fast-food;EUR;-11.00;-11.00;Expenses;CASH;Cash;;2018-09-07 18:32:52;48.39612;9.99538;10;0;false;König Kebap;;1001;false
Monthly expenses;Groceries;EUR;-8.49;-8.49;Expenses;CASH;Cash;visit mitu boudi;2018-09-07 17:12:53;48.40969;9.95931;10;0;false;REWE;;1000;false
Monthly expenses;Groceries;EUR;-14.20;-14.20;Expenses;CASH;Cash;;2018-09-05 20:38:44;48.40117;9.97237;47;0;false;Aldi;Household;1000;false
Monthly expenses;Home;EUR;-9.96;-9.96;Expenses;CASH;Cash;plants + pot;2018-09-05 20:07:39;48.40022;9.96996;58;0;false;bauhaus;Household;2004;false
Monthly expenses;Groceries;EUR;-6.24;-6.24;Expenses;CASH;Cash;;2018-09-03 19:31:17;48.40961;9.95911;208;0;false;Rewe;Household;1000;false
Monthly expenses;Groceries;EUR;-6.05;-6.05;Expenses;CASH;Cash;;2018-09-03 19:12:57;48.40118;9.97235;60;0;false;Aldi;Household;1000;false
Monthly expenses;Groceries;EUR;-20.72;-20.72;Expenses;CASH;Cash;;2018-09-01 22:31:03;48.40964;9.96415;14;0;false;Kaufland;Household;1000;false
Monthly expenses;Gifts, joy;EUR;-50.00;-50.00;Expenses;CASH;Cash;anwasha;2018-09-01 18:37:40;48.36813;9.99843;2000;0;false;;Household;2007;false
Monthly expenses;Rent;EUR;-774.89;-774.89;Expenses;CASH;Cash;;2018-09-01 02:00:00;;;;0;false;Vonovia;;3000;false
Monthly expenses;Vehicle;EUR;-413.28;-413.28;Expenses;CASH;Cash;;2018-09-01 02:00:00;;;;0;false;BMW;;5004;false
Monthly expenses;TV, Streaming;EUR;-52.50;-52.50;Expenses;CASH;Cash;;2018-09-01 02:00:00;;;;0;false;ARD;;6008;false
Monthly expenses;Groceries;EUR;-3.11;-3.11;Expenses;CASH;Cash;;2018-08-29 19:18:48;48.40954;9.95893;17;0;false;Rewe;Household;1000;false
Monthly expenses;Parking;EUR;-15.00;-15.00;Expenses;CASH;Cash;ticket;2018-08-29 13:16:21;48.41921;9.93473;16;0;false;;Household;5001;false
Monthly expenses;Groceries;EUR;-4.08;-4.08;Expenses;CASH;Cash;;2018-08-28 19:42:46;48.4097;9.95926;28;0;false;Rewe;Household;1000;false
Monthly expenses;Groceries;EUR;-16.93;-16.93;Expenses;CASH;Cash;;2018-08-28 19:26:18;48.40243;9.96991;699;0;false;Aldi;Household;1000;false
Monthly expenses;Groceries;EUR;-17.31;-17.31;Expenses;CASH;Cash;;2018-08-28 18:01:03;48.39206;10.02095;10;0;false;Dogancan Center;Household;1000;false
Monthly expenses;Parking;EUR;-4.00;-4.00;Expenses;CASH;Cash;hospital;2018-08-27 23:25:50;48.41333;9.94959;400;0;false;;Household;5001;false
Monthly expenses;Groceries;EUR;-6.00;-6.00;Expenses;CASH;Cash;;2018-08-27 23:25:42;48.41228;9.94721;500;0;false;Rewe;Household;1000;false
Monthly expenses;Active sport, fitness;EUR;-19.96;-19.96;Expenses;CASH;Cash;;2018-08-27 09:00:00;;;;0;false;TrendyOne;Household;6002;false
Monthly expenses;Internet;EUR;-20.00;-20.00;Expenses;CASH;Cash;;2018-08-27 02:00:00;;;;0;false;Vodafone;;7002;false
Monthly expenses;Restaurant, fast-food;EUR;-12.00;-12.00;Expenses;CASH;Cash;p8zza;2018-08-27 00:02:34;48.40963;9.96415;14;0;false;Domino's;Household;1001;false
Monthly expenses;Groceries;EUR;-7.29;-7.29;Expenses;CASH;Cash;;2018-08-25 16:19:50;48.40934;9.9591;17;0;false;Rewe;Household;1000;false
Monthly expenses;Groceries;EUR;-7.04;-7.04;Expenses;CASH;Cash;;2018-08-24 19:21:19;48.40142;9.97313;56;0;false;Aldi;Household;1000;false
Monthly expenses;Groceries;EUR;-29.69;-29.69;Expenses;CASH;Cash;;2018-08-21 20:17:31;48.40961;9.96414;14;0;false;Rewe;Household;1000;false
Monthly expenses;Groceries;EUR;-7.98;-7.98;Expenses;CASH;Cash;;2018-08-20 15:00:00;;;;0;false;dogancan;Household;1000;false
Monthly expenses;Skype;EUR;-14.28;-14.28;Expenses;CASH;Cash;;2018-08-19 02:00:00;;;;0;false;PayPal;;7005;true
Monthly expenses;Parking;EUR;-20.00;-20.00;Expenses;CASH;Cash;parking fine;2018-08-17 10:02:33;48.40961;9.96414;14;0;false;;;5001;false
Monthly expenses;Restaurant, fast-food;EUR;-20.00;-20.00;Expenses;CASH;Cash;;2018-08-16 18:30:50;48.40925;9.9643;28;0;false;data engineering dinner;Household;1001;false
Monthly expenses;Groceries;EUR;-48.01;-48.01;Expenses;CASH;Cash;;2018-08-14 19:34:50;48.41326;9.92081;30;0;false;lidl;Household;1000;false
Monthly expenses;Stationery, tools;EUR;-1.45;-1.45;Expenses;CASH;Cash;letter to Bamberg university;2018-08-13 17:28:21;48.40864;9.96728;26;0;false;;Household;2008;false
Monthly expenses;Drug-store, chemist;EUR;-9.99;-9.99;Expenses;CASH;Cash;condom;2018-08-13 17:28:03;48.40855;9.96723;28;0;false;;Household;2011;false
Monthly expenses;Parking;EUR;-1.80;-1.80;Expenses;CASH;Cash;;2018-08-11 18:06:04;48.10206;11.64555;31;0;false;primark;Household;5001;false
Monthly expenses;Clothes & shoes;EUR;-8.00;-8.00;Expenses;CASH;Cash;;2018-08-11 18:05:43;48.10206;11.64555;29;0;false;primark;Household;2000;false
Monthly expenses;Restaurant, fast-food;EUR;-42.00;-42.00;Expenses;CASH;Cash;eibsee lunch;2018-08-11 14:10:19;47.45656;10.98852;116;0;false;;Household;1001;false
Monthly expenses;Holiday, trips, hotels;EUR;-112.00;-112.00;Expenses;CASH;Cash;zuckspitze;2018-08-11 14:09:47;47.45656;10.98852;64;0;false;;Household;6009;false
Monthly expenses;Energy, utilities;EUR;-23.00;-23.00;Expenses;CASH;Cash;;2018-08-11 02:00:00;;;;0;false;Enbw;;3002;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (asish);2018-08-10 02:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Phone, cell phone;EUR;-10.00;-10.00;Expenses;CASH;Cash;mobile (anwasha);2018-08-10 02:00:00;;;;0;false;Drillisch;;7001;false
Monthly expenses;Wellness, beauty;EUR;-31.88;-31.88;Expenses;CASH;Cash;;2018-08-09 17:37:07;48.39937;9.99113;15;0;false;body shop;Household;6001;false
Monthly expenses;Groceries;EUR;-5.05;-5.05;Expenses;CASH;Cash;;2018-08-08 21:39:46;48.40961;9.96414;14;0;false;Rewe;Household;1000;false
Monthly expenses;Clothes & shoes;EUR;-15.00;-15.00;Expenses;CASH;Cash;;2018-08-08 21:08:03;48.40961;9.96414;14;0;false;c&a;Household;2000;false
